key_G#,track_name,artist_count_2,key_A,artist_count_6,artist_count_3,valence_%,in_apple_charts,cover_url,key_G,released_month,release_3,release_2,release_1,streams,artist_count_7,key_A#,mode_Major,key_C#,in_apple_playlists,in_spotify_playlists,key_B,party_val,mode_Minor,in_shazam_charts,released_day,danceability_%,artist_count_4,released_year,artist_count_1,artist_count_8,instrumentalness_%,acousticness_%,key_not provided,season_3,bpm,key_F#,artist(s)_name,speechiness_%,energy_%,in_spotify_charts,in_deezer_playlists,liveness_%,key_E,concert_val,in_deezer_charts,key_D#,key_F,artist_count_5,season_2,season_1,key_D
0.0,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")",0.0,0.0,0.0,1.0,53,0.38339469666147175,Not Found,0.0,5,0,0,1,-0.8001942256252584,0.0,0.0,1.0,0.0,-0.7037769971287177,-0.6254723005240433,0.0,-0.8621717803918315,0.0,-0.17593782878925254,15,56,0.0,2023,0.0,0.0,0,53,0.0,0,-0.7664207398732825,0.0,"Arijit Singh, Sachin-Jigar, Amitabha Bhattacharya",4,55,-0.31291014018286384,-0.3340402476789597,12,1.0,0.4712036918407434,-0.4285213251221422,0.0,0.0,0.0,1,0,0.0
0.0,Obsessed,1.0,0.0,0.0,0.0,85,0.5406120152486859,Not Found,0.0,9,0,0,1,-0.7887300318769259,0.0,0.0,0.0,0.0,-0.6577157191866017,-0.627510453197187,0.0,0.9746968974798913,1.0,-0.10283292539642859,29,80,0.0,2022,0.0,0.0,0,62,0.0,1,0.46622530784414135,0.0,"Abhijay Sharma, Riar Saab",9,74,-0.31291014018286384,-0.33320901658382585,8,0.0,0.803837340074211,-0.4285213251221422,0.0,1.0,0.0,0,0,0.0
0.0,The Family Madrigal,0.0,0.0,0.0,1.0,56,-0.2651267425107863,Not Found,0.0,11,0,1,0,-0.5869852490237032,0.0,0.0,1.0,1.0,-0.5425625243313118,-0.5089379241537169,0.0,-0.3454060764417976,0.0,-0.3819607383508474,19,59,0.0,2021,0.0,0.0,0,12,0.0,1,0.677536058881414,0.0,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",36,63,-0.6062332936534088,-0.32489670563248735,6,0.0,-0.027746780509458197,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Alien Blues,0.0,0.0,0.0,0.0,44,-1.011909005800053,https://i.scdn.co/image/ab67616d0000b273578b0e6109b76bad0821ca71,0.0,7,0,1,0,-0.25915842991857746,0.0,0.0,1.0,0.0,-0.7383229555853046,-0.4154226838565413,0.0,-0.39016805236922764,0.0,-0.37531483804240884,24,47,0.0,2015,1.0,0.0,91,8,0.0,0,-1.4003529929851004,0.0,Vundabar,3,76,-0.6062332936534088,-0.31159700811034585,9,0.0,-1.1587011845032484,-0.4285213251221422,1.0,0.0,0.0,1,0,0.0
0.0,Agudo Mï¿½ï¿½gi,0.0,0.0,0.0,1.0,49,-1.011909005800053,Not Found,0.0,1,1,0,0,-0.7540380456733138,0.0,0.0,0.0,0.0,-0.7268076360997756,-0.6080880571354659,0.0,0.5936372498335062,1.0,-0.3819607383508474,1,65,0.0,1930,0.0,0.0,4,22,0.0,0,0.29013301531308083,1.0,"Styrx, utku INC, Thezth",5,80,-0.6062332936534088,-0.3232342434422197,7,0.0,-0.6930140769763936,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,Normal,0.0,0.0,0.0,0.0,59,0.285133872544463,https://i.scdn.co/image/ab67616d0000b273b764865b38a71f70dfd0dbcb,0.0,7,0,0,1,-0.1011912043315542,0.0,0.0,0.0,0.0,-0.23164889822202905,-0.35176038565423334,0.0,-0.09535541943377107,1.0,-0.3420853365002161,8,71,0.0,2022,1.0,0.0,0,4,0.0,0,1.698871355561565,0.0,Feid,12,56,1.1537056271698611,-0.29746607949307047,27,1.0,-0.39364379356627266,0.35282444433709315,0.0,0.0,0.0,1,0,0.0
0.0,Lady Mi Amor,0.0,0.0,0.0,0.0,75,-1.011909005800053,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3,0.0,9,0,0,1,-0.8188682085692002,0.0,0.0,1.0,0.0,-0.7383229555853046,-0.6072488177994656,0.0,0.3318863326614027,0.0,-0.3819607383508474,13,78,0.0,2022,1.0,0.0,0,6,0.0,1,-1.0129499494167673,0.0,Feid,6,62,-0.6062332936534088,-0.33320901658382585,15,0.0,-0.9258576307398211,-0.4285213251221422,0.0,0.0,0.0,0,0,1.0
0.0,Oh My God,0.0,0.0,0.0,0.0,55,-0.8743438520362408,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,0.0,11,0,1,0,-0.08890502416982159,0.0,0.0,1.0,1.0,0.4362396319386524,-0.11557445823700781,0.0,-0.256810528898224,0.0,-0.3819607383508474,19,53,0.0,2021,1.0,0.0,0,9,0.0,1,-1.1890422419478277,0.0,Adele,5,73,-0.6062332936534088,-0.16945649084245837,3,0.0,-1.2584912789732887,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,"Nobody Like U - From ""Turning Red""",0.0,1.0,1.0,0.0,73,-0.24547457768738448,Not Found,0.0,2,0,0,1,-0.7004744116319498,0.0,0.0,0.0,0.0,-0.38134805153390594,-0.536752713575441,0.0,1.304567906908433,1.0,-0.3819607383508474,25,91,0.0,2022,0.0,0.0,0,13,0.0,0,-0.5903284473422219,0.0,"Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",15,72,-0.6062332936534088,-0.3099345459200782,9,0.0,-0.5932239825063533,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,Let It Snow! Let It Snow! Let It Snow!,0.0,0.0,0.0,0.0,72,-0.9922568409766512,https://i.scdn.co/image/ab67616d0000b273e359bd02a639a4d01b8241ae,0.0,11,1,0,0,-0.1240099948202847,0.0,0.0,1.0,1.0,0.24047920068465953,0.13391940722250806,0.0,-2.55659827156573,0.0,-0.3819607383508474,16,45,0.0,1959,1.0,0.0,0,91,0.0,1,0.43100684933792927,0.0,Dean Martin,4,24,-0.6062332936534088,-0.10462046542201844,18,0.0,1.9347917440680011,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Purple Hearts,0.0,0.0,0.0,1.0,71,-1.011909005800053,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,0.0,5,0,0,1,-0.7784157142396638,0.0,0.0,0.0,0.0,-0.6922616776431887,-0.37010375971252546,0.0,0.3561728533016946,1.0,-0.3819607383508474,13,57,0.0,2022,0.0,0.0,0,19,0.0,0,0.5718806833627776,0.0,"Kendrick Lamar, Ghostface Killah, Summer Walker",29,82,-0.6062332936534088,-0.32905286110815657,15,0.0,0.2716235029006628,-0.4285213251221422,1.0,0.0,0.0,1,0,0.0
1.0,Die For You,0.0,0.0,0.0,0.0,15,-0.12756158874697393,https://i.scdn.co/image/ab67616d0000b273eaac2a7955f5b8967991cacb,0.0,11,0,0,1,-0.47816575440664877,0.0,0.0,1.0,0.0,-0.33528677359178993,-0.4426380166096937,0.0,-1.2902995327991416,0.0,-0.3819607383508474,4,47,0.0,2022,1.0,0.0,13,38,0.0,1,0.9240652684248988,0.0,Joji,5,52,-0.6062332936534088,-0.3049471593492751,29,0.0,0.5709937863107837,2.071785137147411,0.0,0.0,0.0,0,0,0.0
0.0,Good Days,0.0,0.0,0.0,0.0,53,1.1301769599507385,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,0.0,12,0,1,0,0.5492987860431404,0.0,0.0,0.0,1.0,0.7586685775334641,0.6031740873803866,0.0,-0.29160184128669697,1.0,-0.31550173526646197,24,46,0.0,2020,1.0,0.0,0,23,0.0,1,-0.026833111242828177,0.0,SZA,6,78,-0.5084589091632272,-0.18358741945973373,72,0.0,1.53563136618784,-0.2722521712302951,0.0,0.0,0.0,0,0,0.0
0.0,Columbia,0.0,0.0,0.0,0.0,26,0.7371336634827034,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9,0.0,7,0,0,1,-0.8114982755002863,0.0,0.0,1.0,0.0,-0.4849859269036668,-0.5612105456531638,0.0,0.2590691747396745,0.0,0.9073439214862299,7,67,0.0,2023,1.0,0.0,0,37,0.0,0,-0.7664207398732825,0.0,Quevedo,4,71,1.495915972885497,-0.3099345459200782,11,0.0,-0.09427351015615186,1.6029776754718696,0.0,1.0,0.0,1,0,0.0
0.0,Un Finde | CROSSOVER #2,0.0,0.0,0.0,1.0,85,-0.7367786982724285,Not Found,0.0,4,0,0,1,-0.6628487062574365,0.0,0.0,1.0,0.0,-0.7268076360997756,-0.5795539197114559,1.0,-1.1013657735487656,0.0,-0.009790321078288996,4,50,0.0,2023,0.0,0.0,0,11,0.0,0,2.4736774426982318,0.0,"Big One, FMK, Ke personajes",6,52,0.0781873977778628,-0.32489670563248735,28,0.0,-0.3271170639195792,0.35282444433709315,0.0,0.0,0.0,0,1,0.0
0.0,Sugar Rush Ride,0.0,0.0,0.0,0.0,83,0.0886122243104454,https://i.scdn.co/image/ab67616d0000b2733bb056e3160b85ee86c1194d,0.0,1,0,0,1,-0.7238563839793617,0.0,1.0,0.0,0.0,-0.6346850802155437,-0.6037719691217501,0.0,1.2092362289706837,1.0,-0.2955640343411463,27,71,0.0,2023,1.0,0.0,0,1,0.0,0,0.11404072278202027,0.0,TOMORROW X TOGETHER,9,89,-0.6062332936534088,-0.3240654745373535,17,0.0,-0.9258576307398211,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,KICK BACK,0.0,0.0,0.0,0.0,29,0.9729596413635245,https://i.scdn.co/image/ab67616d0000b273303d8545fce8302841c39859,0.0,10,0,0,1,-0.542535730990443,0.0,0.0,1.0,1.0,-0.33528677359178993,-0.5779953323731697,0.0,0.8433784387377715,0.0,-0.3819607383508474,12,58,0.0,2022,1.0,0.0,0,0,0.0,1,-0.6959838228608582,0.0,Kenshi Yonezu,11,94,-0.4106845246730455,-0.3132594703006135,9,0.0,-1.1587011845032484,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Thought You Should Know,0.0,0.0,0.0,0.0,51,0.02965572984024012,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,0.0,5,0,0,1,-0.5546077727082328,0.0,0.0,1.0,0.0,-0.5886238022734277,-0.5307581468897246,0.0,-0.30534116617965945,0.0,0.023439180463903714,6,53,0.0,2022,1.0,0.0,0,49,0.0,0,0.6423176003752019,1.0,Morgan Wallen,3,70,-0.4106845246730455,-0.3340402476789597,14,0.0,0.37141359737070306,-0.4285213251221422,0.0,0.0,0.0,1,0,0.0
0.0,Donï¿½ï¿½ï¿½t Break My,0.0,0.0,0.0,0.0,25,-0.9136481816830443,Not Found,0.0,1,0,0,1,-0.8014860278429168,0.0,1.0,1.0,0.0,-0.7613535945563625,-0.5048616188074297,0.0,0.3327723329735382,0.0,-0.3819607383508474,7,77,0.0,2022,1.0,0.0,0,34,0.0,0,0.00838534726338393,0.0,The Weeknd,3,62,-0.6062332936534088,-0.32988409220329046,23,0.0,0.17183340843062245,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,Dark Red,0.0,0.0,0.0,0.0,77,0.02965572984024012,https://i.scdn.co/image/ab67616d0000b2733d2dfa42f771cd458b194979,0.0,2,0,1,0,0.7147289601394057,0.0,0.0,1.0,0.0,0.04471876943066671,0.6037735440489582,0.0,0.3643715162163799,0.0,-0.31550173526646197,20,60,0.0,2017,1.0,0.0,0,45,0.0,0,1.7693082725739895,1.0,Steve Lacy,6,78,-0.26402294793777303,-0.18441865055486756,12,0.0,0.2716235029006628,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,Todo De Ti,0.0,0.0,0.0,0.0,57,0.4620033559550788,https://i.scdn.co/image/ab67616d0000b2734801828052a610b910cff795,0.0,11,0,1,0,1.1549393263442624,0.0,0.0,0.0,0.0,1.3920111492375584,0.7888857633038802,0.0,0.5491847420098391,1.0,-0.2756263334158307,2,81,0.0,2020,1.0,0.0,1,40,0.0,1,0.2196960983006566,0.0,Rauw Alejandro,4,63,-0.21513575569268217,-0.11210154527822305,10,0.0,-0.027746780509458197,0.5090935982289402,1.0,0.0,0.0,0,0,0.0
0.0,Mary On A Cross,0.0,0.0,0.0,0.0,56,4.215566837224815,https://i.scdn.co/image/ab67616d0000b273bef9b0a348ea8dd18a581025,0.0,9,0,1,0,-0.22903475767101322,0.0,0.0,1.0,0.0,-0.33528677359178993,-0.3269428795753675,1.0,0.2614177075723195,0.0,0.5551112051389872,13,47,0.0,2019,1.0,0.0,0,0,0.0,1,0.29013301531308083,0.0,Ghost,4,90,-0.5084589091632272,-0.2700354533536536,10,0.0,-1.358281373443329,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,After Hours,0.0,0.0,0.0,0.0,16,1.248089948891149,https://i.scdn.co/image/ab67616d0000b27360884bc925e0ca47e8006996,0.0,2,0,1,0,0.32168782904469323,0.0,0.0,0.0,0.0,-0.254679537193087,0.32238858382143115,0.0,-0.35067967431546276,1.0,1.0867832298140705,19,66,0.0,2020,1.0,0.0,1,10,0.0,0,-0.4494546133173735,0.0,The Weeknd,3,57,-0.31291014018286384,-0.1536631000349153,12,0.0,-0.9923843603865146,-0.2722521712302951,0.0,1.0,0.0,0,1,0.0
0.0,True Love,1.0,0.0,0.0,0.0,39,-0.9922568409766512,https://i.scdn.co/image/ab67616d0000b273f52f6a4706fea3bde44467c3,0.0,5,0,0,1,-0.569338473297798,0.0,0.0,0.0,0.0,-0.5080165658747248,-0.3915643084473901,0.0,1.0246900672818364,1.0,-0.3819607383508474,27,71,0.0,2022,0.0,0.0,0,2,0.0,0,-1.3299160759726762,0.0,"Kanye West, XXXTENTACION",25,86,-0.6062332936534088,-0.29829731058820436,51,0.0,0.7705739752508644,-0.2722521712302951,0.0,1.0,0.0,1,0,0.0
0.0,Special,0.0,0.0,0.0,0.0,19,-0.5992135445086161,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,0.0,12,0,0,1,-0.7584760781605973,0.0,0.0,1.0,0.0,-0.7037769971287177,-0.5381914095800129,0.0,-2.184623287146167,0.0,-0.3819607383508474,9,60,0.0,2022,1.0,0.0,0,78,1.0,1,-1.6116637440223731,0.0,SZA,5,20,-0.6062332936534088,-0.33237778548869196,11,0.0,1.3027878124244126,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Pink Venom,0.0,0.0,0.0,0.0,71,1.326698608184756,https://i.scdn.co/image/ab67616d0000b273002ef53878df1b4e91c15406,0.0,8,0,0,1,0.06177256251761145,0.0,0.0,1.0,0.0,-0.11649570336673915,-0.4114662698439685,0.0,0.7012457201437083,0.0,-0.2955640343411463,19,80,0.0,2022,1.0,0.0,0,2,1.0,0,-1.1186053249354035,0.0,BLACKPINK,10,69,0.17596178226804446,-0.2708666844487874,27,0.0,-0.5266972528596598,-0.2722521712302951,0.0,0.0,0.0,1,0,0.0
0.0,Hummingbird (Metro Boomin & James Blake),1.0,0.0,0.0,0.0,26,-0.6188657093320179,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,0.0,6,0,0,1,-0.8442278055535336,0.0,0.0,1.0,0.0,-0.7613535945563625,-0.6136030584863249,0.0,-0.557740356020331,0.0,-0.37531483804240884,2,59,0.0,2023,0.0,0.0,1,46,0.0,0,-1.4355714514913125,1.0,"James Blake, Metro Boomin",13,60,-0.557346101408318,-0.3307153232984243,25,0.0,0.970154164190945,-0.4285213251221422,0.0,0.0,0.0,1,0,0.0
0.0,You Proof,0.0,1.0,0.0,0.0,64,0.7174814986593017,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,0.0,5,0,0,1,-0.2631503537809187,0.0,0.0,1.0,0.0,-0.34680209307731896,-0.3916841997811044,0.0,1.1188686808028383,0.0,-0.2889181340327078,13,73,0.0,2022,1.0,0.0,0,25,0.0,0,-0.06205156974904029,0.0,Morgan Wallen,3,85,-0.16624856344759137,-0.3273903989178889,61,0.0,1.136470988307679,-0.4285213251221422,0.0,0.0,0.0,1,0,0.0
1.0,Adore You,0.0,0.0,0.0,0.0,57,0.38339469666147175,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,0.0,12,0,1,0,1.6340208517911703,0.0,0.0,1.0,0.0,2.05989967939824,0.9662050458673708,0.0,0.5482987416977029,0.0,-0.34873123680865464,6,68,0.0,2019,1.0,0.0,0,2,0.0,1,-0.8016391983794946,0.0,Harry Styles,5,77,-0.557346101408318,0.09653745960037205,10,0.0,-1.2584912789732887,-0.11598301733844807,0.0,0.0,0.0,0,0,0.0
0.0,Piï¿½ï¿½man Deï¿,1.0,0.0,0.0,0.0,45,-0.8939960168596425,Not Found,0.0,6,0,0,1,-0.8373990754435646,0.0,1.0,0.0,0.0,-0.7152923166142466,-0.6246330611880431,0.0,0.13156178135070926,1.0,-0.16264602817237547,2,73,0.0,2023,0.0,0.0,0,28,0.0,0,-0.8368576568857067,0.0,"Semicenk, Doï¿½ï¿½u ",13,62,-0.45957171691813636,-0.3315465543935581,13,0.0,-0.027746780509458197,-0.2722521712302951,0.0,0.0,0.0,1,0,0.0
0.0,CORAZï¿½ï¿½N VA,0.0,0.0,0.0,0.0,40,-0.697474368625625,Not Found,0.0,6,0,0,1,-0.836805797437613,0.0,0.0,1.0,1.0,-0.6346850802155437,-0.6024531644508925,0.0,0.6298910947424897,0.0,0.23610799033393706,22,68,0.0,2023,1.0,0.0,0,33,0.0,0,-0.8368576568857067,0.0,Maria Becerra,6,79,0.37151055124840776,-0.3199093190616843,30,0.0,0.4712036918407434,0.19655529044524606,0.0,0.0,0.0,1,0,0.0
0.0,Those Eyes,0.0,0.0,0.0,0.0,24,0.38339469666147175,https://i.scdn.co/image/ab67616d0000b2731bb5dc21200bfc56d8f7ef41,0.0,5,0,1,0,-0.18535420717933498,0.0,0.0,1.0,0.0,-0.4965012463891958,-0.4661367180177019,0.0,-1.49736021450401,0.0,0.9139898217946684,10,60,0.0,2019,1.0,0.0,0,73,0.0,0,-0.06205156974904029,0.0,New West,3,35,0.0781873977778628,-0.29829731058820436,31,1.0,1.7352115551279206,-0.2722521712302951,0.0,0.0,0.0,1,0,0.0
0.0,HUMBLE.,0.0,0.0,0.0,0.0,42,1.2284377840677474,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.0,3,0,1,0,2.502727298126861,0.0,0.0,0.0,1.0,2.4974818198483417,3.3342986693927705,0.0,0.8720525569395922,1.0,-0.34873123680865464,30,91,0.0,2017,1.0,0.0,0,0,0.0,0,0.994502185437323,0.0,Kendrick Lamar,12,60,-0.557346101408318,0.8961817731191309,9,0.0,-1.1254378196799018,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,I Know - PR1SVX Edit,1.0,0.0,0.0,0.0,11,-0.7171265334490267,https://i.scdn.co/image/ab67616d0000b273efae10889cd442784f3acd3d,0.0,3,0,0,1,-0.7774495298111709,0.0,0.0,0.0,0.0,-0.5886238022734277,-0.5980171851034624,1.0,0.5164324943502491,1.0,-0.37531483804240884,24,67,0.0,2023,0.0,0.0,47,8,0.0,0,0.43100684933792927,0.0,"Kanii, PR1ISVX",7,76,-0.6062332936534088,-0.3307153232984243,30,0.0,-0.3271170639195792,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
1.0,DOGTOOTH,1.0,0.0,0.0,0.0,80,-1.011909005800053,https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca,0.0,3,0,0,1,-0.7714627994504722,0.0,0.0,1.0,0.0,-0.5080165658747248,-0.4694936753617031,0.0,0.1438385737231621,0.0,-0.16264602817237547,27,71,0.0,2023,0.0,0.0,0,51,0.0,0,-1.541226827009949,0.0,"Tyler, The Creator",32,65,-0.6062332936534088,-0.3199093190616843,22,0.0,1.6686848254812272,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,"Shakira: Bzrp Music Sessions, Vol. 53",1.0,0.0,0.0,0.0,50,1.1105247951273367,Not Found,0.0,1,0,0,1,0.36399076186278145,0.0,0.0,0.0,0.0,0.5974541047360582,0.03944503625561786,0.0,0.41582721853883464,1.0,-0.23575093156519944,11,78,0.0,2023,0.0,0.0,0,27,0.0,0,0.00838534726338393,0.0,"Shakira, Bizarrap",5,63,1.5448031651305878,-0.12373878061009688,9,0.0,-0.4601705232129663,4.103284137741422,0.0,0.0,0.0,0,1,1.0
0.0,Surface Pressure,0.0,0.0,0.0,0.0,37,-0.06860509427676867,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,0.0,11,0,1,0,-0.44032693232724734,0.0,0.0,1.0,0.0,-0.33528677359178993,-0.43628377592283435,0.0,-0.24683986535926783,0.0,-0.3819607383508474,19,65,0.0,2021,1.0,0.0,0,2,0.0,1,2.0510559406236863,0.0,Jessica Darrow,31,58,-0.6062332936534088,-0.31824685687141663,4,0.0,-0.5932239825063533,-0.4285213251221422,0.0,0.0,0.0,0,0,1.0
0.0,Dos Oruguitas,0.0,0.0,0.0,0.0,47,-0.08825725910017043,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,0.0,11,0,1,0,-0.6186126413769334,0.0,0.0,1.0,0.0,-0.4965012463891958,-0.5359134742394406,0.0,-2.241352587342287,0.0,-0.3819607383508474,19,42,0.0,2021,1.0,0.0,0,76,1.0,1,-0.9777314909105551,0.0,Sebastian Yatra,5,36,-0.6062332936534088,-0.273360377734189,9,0.0,1.1697343531310256,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Escapism. - Sped Up,1.0,0.0,0.0,0.0,38,-0.9922568409766512,https://i.scdn.co/image/ab67616d0000b273e38f6d02f1e76fe09009e64e,0.0,11,0,0,1,-0.5880979972270414,0.0,0.0,0.0,0.0,-0.6346850802155437,-0.48280161340399347,0.0,-0.43519709240126975,1.0,-0.32879353588333904,25,44,0.0,2022,0.0,0.0,0,9,0.0,1,-0.4846730718235856,1.0,"RAYE, 070 Shake",20,77,-0.6062332936534088,-0.32572793672762124,9,0.0,-0.5599606176830066,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Seven (feat. Latto) (Explicit Ver.),1.0,0.0,0.0,0.0,89,4.156610342754609,Not Found,0.0,7,0,0,1,-0.6641122840404431,0.0,0.0,1.0,0.0,-0.277710176164145,-0.5805130503811705,1.0,1.3338185573186288,0.0,5.107552916419389,14,80,0.0,2023,0.0,0.0,0,31,0.0,0,0.11404072278202027,0.0,"Latto, Jung Kook",4,83,6.5801839663749435,-0.29746607949307047,8,0.0,-0.39364379356627266,1.1341702137963283,0.0,0.0,0.0,1,0,0.0
0.0,Stan,1.0,0.0,0.0,0.0,53,0.2261773780742577,https://i.scdn.co/image/ab67616d0000b273dbb3dd82da45b7d7f31b1b42,0.0,11,1,0,0,0.712727483119351,0.0,0.0,0.0,0.0,0.1829026032570146,1.4051272185955244,0.0,0.8112027232865546,1.0,-0.3819607383508474,21,78,0.0,1999,0.0,0.0,0,4,0.0,1,-1.4707899099975246,1.0,"Eminem, Dido",21,74,-0.6062332936534088,3.1396744988853786,45,0.0,0.5044670566640901,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
1.0,MONTERO (Call Me By Your Name),0.0,0.0,0.0,0.0,76,-0.6385178741554196,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,0.0,9,0,1,0,2.1586146349258963,0.0,0.0,0.0,0.0,2.3938439444785806,0.8313272954387522,0.0,-0.7051042684889092,1.0,0.0,18,61,0.0,2020,1.0,0.0,0,30,0.0,1,2.0158374821174743,0.0,Lil Nas X,15,51,-0.6062332936534088,0.2785770694346841,38,0.0,0.9368907993675983,-0.4285213251221422,0.0,0.0,0.0,0,0,0.0
0.0,Party,1.0,1.0,0.0,0.0,47,0.24582954289765946,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,0.0,5,0,0,1,0.1737728476835494,0.0,0.0,1.0,0.0,-0.33528677359178993,-0.2649590600450601,0.0,1.2928676467443543,0.0,-0.14270832724705984,6,83,0.0,2022,0.0,0.0,0,2,0.0,0,-0.8720761153919188,0.0,"Bad Bunny, Rauw Alejandro",9,80,-0.4106845246730455,-0.30411592825414124,24,0.0,-0.6597507121530469,0.040286136553399,0.0,0.0,0.0,1,0,0.0
0.0,Dream On,0.0,0.0,0.0,0.0,24,-1.011909005800053,https://i.scdn.co/image/ab67616d0000b273bbf0146981704a073405b6c2,0.0,1,1,0,0,0.5704832880913628,0.0,0.0,0.0,0.0,-0.7728689140418916,-0.6266712138611866,0.0,-2.0957182714988303,1.0,-0.3819607383508474,5,39,0.0,1973,1.0,0.0,0,39,0.0,0,-1.4707899099975246,0.0,Aerosmith,3,43,-0.6062332936534088,-0.3307153232984243,23,0.0,0.33815023254735643,-0.4285213251221422,0.0,1.0,0.0,0,1,0.0
0.0,on the street (with J. Cole),1.0,0.0,0.0,0.0,81,0.5995685097188911,https://i.scdn.co/image/ab67616d0000b2735e8286ff63f7efce1881a02b,0.0,3,0,0,1,-0.7079955567686358,0.0,0.0,0.0,0.0,-0.5195318853602537,-0.5730797876908822,1.0,0.7486232930083964,1.0,-0.3221476355749005,3,68,0.0,2023,0.0,0.0,0,53,0.0,0,-0.9777314909105551,0.0,"j-hope, J. Cole",13,82,-0.5084589091632272,-0.32822163001302274,9,0.0,0.6707838807808241,-0.4285213251221422,0.0,0.0,0.0,0,1,0.0
0.0,Do I Wanna Know?,0.0,0.0,0.0,0.0,42,0.7960901579529086,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,0.0,1,1,0,0,2.252261656964397,0.0,0.0,1.0,0.0,0.7586685775334641,3.403475968945938,0.0,-1.0086920965474244,0.0,-0.20916733033144527,1,55,0.0,2013,1.0,0.0,0,17,0.0,0,-1.2946976174664642,0.0,Arctic Monkeys,3,53,0.6648337047189528,1.936883104226705,22,0.0,-0.42690715838961946,-0.2722521712302951,0.0,1.0,0.0,0,1,0.0
0.0,Feliz Cumpleaï¿½ï¿½os Fe,0.0,0.0,0.0,0.0,57,0.3440903670146682,Not Found,0.0,8,0,0,1,0.15129943864012016,0.0,0.0,1.0,0.0,-0.254679537193087,-0.2355856832850498,0.0,0.4178662832677184,0.0,-0.36202303742553177,19,87,0.0,2022,1.0,0.0,0,10,0.0,0,-0.942513032404343,0.0,Feid,7,55,1.2514800116600429,-0.2916474618271336,29,0.0,-0.2938536990962323,0.19655529044524606,0.0,1.0,0.0,1,0,0.0
0.0,ýýý98 Braves,0.0,0.0,0.0,0.0,48,-0.7171265334490267,Not Found,0.0,3,0,0,1,-0.8143600408674583,0.0,0.0,1.0,0.0,-0.7037769971287177,-0.6130036018177534,0.0,-0.5931082006171782,0.0,-0.3819607383508474,3,49,0.0,2023,1.0,0.0,0,10,0.0,0,0.7127545173876261,0.0,Morgan Wallen,3,67,-0.6062332936534088,-0.3348714787740935,26,0.0,-0.5266972528596598,-0.4285213251221422,0.0,0.0,0.0,0,1,1.0
0.0,The Astronaut,0.0,0.0,0.0,0.0,22,0.9533074765401227,https://i.scdn.co/image/ab67616d0000b27343aaff780ea621da5ce4eb0a,0.0,10,0,0,1,-0.5542270553827962,0.0,0.0,1.0,0.0,-0.6577157191866017,-0.5891452264086021,0.0,-0.036587054508767425,0.0,-0.20252143002300674,28,54,0.0,2022,1.0,0.0,0,0,0.0,1,0.11404072278202027,0.0,Jin,3,76,-0.16624856344759137,-0.32240301234708585,14,0.0,-1.2584912789732887,-0.2722521712302951,0.0,1.0,0.0,0,0,0.0
